gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
Acox1,2.135,1.725,1.538,2.9360000000000004,4.544,5.0,1.955,0.6509999999999999,4.631,1.41,0.934
Acox2,1.042,0.763,0.733,1.885,1.609,4.761,0.9059999999999999,0.0,4.457,0.613,0.0
Acox3,0.8809999999999999,1.2919999999999998,0.518,1.946,4.45,5.0,0.9890000000000001,0.0,2.259,0.0,0.0
Acoxl,0.6729999999999999,0.0,0.0,0.695,0.624,4.221,0.0,0.0,0.534,0.0,0.836
Acp1,1.375,5.0,1.45,1.2830000000000001,1.248,0.591,1.037,0.877,5.0,0.0,0.0
Acp2,1.776,2.728,0.9790000000000001,1.034,1.298,0.645,1.075,1.501,1.107,5.0,1.3880000000000001
Acp5,2.126,1.8130000000000002,1.518,2.155,1.2209999999999999,0.43799999999999994,1.091,0.708,1.5230000000000001,5.0,0.0
Acp6,0.0,0.545,0.0,0.9390000000000001,4.569,1.359,0.0,0.0,0.0,0.0,1.32
Acpp,4.434,5.0,1.148,1.262,0.995,0.469,0.0,4.232,1.051,4.001,4.075
Acpt,2.6460000000000004,4.283,0.0,0.742,0.7859999999999999,0.0,0.6559999999999999,0.0,0.61,1.093,0.0
Acr,3.304,1.626,1.463,1.795,1.337,0.0,1.123,0.74,1.03,0.665,1.122
Acrbp,4.221,1.229,1.054,2.379,0.9309999999999999,0.188,0.188,0.0,0.188,0.0,0.672
Acrv1,2.955,1.0190000000000001,1.311,1.724,0.955,0.0,0.0,0.0,1.145,0.535,0.0
Acsbg1,1.375,4.262,1.43,2.249,1.52,1.296,4.208,0.0,2.349,0.649,0.593
Acsbg2,0.88,0.7759999999999999,0.865,1.57,4.3580000000000005,1.597,0.0,0.0,5.0,0.0,0.0
Acsf2,0.953,1.01,0.6729999999999999,1.16,4.601,1.597,0.542,0.0,1.881,0.642,0.0
Acsf3,0.0,0.0,0.0,0.905,4.6080000000000005,1.796,0.0,0.0,1.422,0.165,0.265
Acsl1,2.182,4.427,1.9769999999999999,2.403,4.583,4.692,4.353,1.315,2.9219999999999997,1.496,1.0070000000000001
Acsl3,2.075,1.788,1.1440000000000001,1.541,3.853,4.131,4.371,0.9740000000000001,2.242,0.9670000000000001,4.305
Acsl4,1.88,4.351,1.431,1.5530000000000002,5.0,4.448,4.575,1.272,1.819,1.545,1.344
Acsl5,1.8359999999999999,4.284,1.082,4.331,4.463,2.2030000000000003,4.558,0.627,1.571,0.9940000000000001,1.6640000000000001
Acsl6,2.084,1.6219999999999999,1.025,4.263999999999999,4.352,3.859,4.336,0.0,1.6480000000000001,0.7020000000000001,1.042
Acsm1,1.156,1.1340000000000001,1.338,1.757,5.0,0.598,0.0,0.57,1.29,0.0,0.0
Acsm2,0.7659999999999999,0.281,0.0,0.562,4.426,1.172,0.75,0.0,1.207,0.0,0.7040000000000001
Acsm3,1.117,0.848,0.0,1.6469999999999998,5.0,1.255,0.629,0.0,1.604,0.0,0.0
Acsm4,0.596,0.0,0.0,0.0,4.6160000000000005,0.0,0.0,0.0,0.0,0.0,0.0
Acsm5,0.0,0.0,0.0,0.7929999999999999,4.274,1.344,0.69,0.0,1.7530000000000001,0.0,0.0
Acss1,1.2770000000000001,1.23,1.254,2.149,5.0,1.099,1.0490000000000002,0.0,2.121,0.703,0.0
Acss2,1.6969999999999998,1.794,1.472,4.4830000000000005,2.701,2.209,1.473,0.0,4.577,1.012,0.892
Acss3,0.816,0.0,0.0,0.9890000000000001,4.666,0.897,0.0,0.0,2.182,0.0,0.0
Acta1,2.5869999999999997,2.242,5.0,2.378,2.044,1.14,1.868,1.515,3.775,1.796,1.3219999999999998
Acta2,2.917,2.151,5.0,2.464,1.7209999999999999,0.9490000000000001,1.619,0.9590000000000001,3.6180000000000003,1.1320000000000001,0.8140000000000001
Actb,2.8810000000000002,4.1080000000000005,5.0,4.621,2.694,1.624,2.322,1.999,5.0,2.241,1.8419999999999999
Actbl2,0.6940000000000001,0.0,4.409,1.041,0.9690000000000001,0.0,0.556,0.0,3.125,0.0,0.0
Actc1,1.686,1.635,5.0,1.8419999999999999,1.5819999999999999,0.0,1.548,0.0,3.4130000000000003,0.687,0.0
Actg1,4.333,3.682,5.0,1.82,1.5590000000000002,0.594,1.2990000000000002,1.038,4.69,1.023,0.9420000000000001
Actg2,1.5319999999999998,1.266,5.0,1.37,0.813,0.5479999999999999,0.5760000000000001,0.0,3.147,0.547,0.0
Actl10,0.0,0.375,3.0,0.375,1.594,1.103,0.0,0.0,2.256,0.0,0.0
Actl11,0.0,0.0,0.0,2.156,0.0,0.0,0.0,0.0,2.6430000000000002,0.0,0.0
Actl6a,0.94,4.194,1.558,5.0,0.5820000000000001,0.0,0.0,0.0,3.029,0.0,0.0
Actl6b,0.7440000000000001,0.787,1.192,5.0,0.0,0.375,0.0,0.0,2.819,0.0,0.0
Actl7a,0.188,0.0,3.292,5.0,0.188,0.0,0.188,0.0,2.6210000000000004,0.0,3.0
Actl7b,0.0,0.0,3.0,3.8,0.0,0.0,0.0,0.0,2.633,0.0,0.0
Actl9,0.0,0.0,3.23,0.7759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actn1,1.6219999999999999,3.6919999999999997,5.0,4.521,1.29,0.0,1.117,0.8320000000000001,3.21,0.8240000000000001,0.8590000000000001
Actn2,1.48,4.343,5.0,2.699,1.923,0.0,1.4269999999999998,0.6890000000000001,3.2769999999999997,0.585,0.56
Actn3,1.255,1.4880000000000002,5.0,1.319,1.337,0.0,1.09,0.5429999999999999,3.2560000000000002,0.0,0.0
Actn4,1.61,1.6840000000000002,5.0,4.525,1.335,0.0,0.915,0.8909999999999999,4.675,0.961,0.6920000000000001
Actr10,0.0,0.72,5.0,0.9790000000000001,0.0,1.369,0.0,0.988,0.0,0.5,1.218
Actr1a,0.972,1.181,4.51,1.442,0.517,0.0,0.684,0.0,3.09,0.0,0.0
Actr1b,0.723,0.797,4.534,1.052,0.0,0.0,0.0,0.0,3.036,0.0,0.0
Actr2,1.5430000000000001,1.857,5.0,4.388,1.2229999999999999,0.0,1.111,1.535,3.9530000000000003,1.143,1.264
Actr3,1.227,1.429,4.393,4.445,1.2770000000000001,0.0,1.172,0.78,3.2880000000000003,0.722,4.151
Actr3b,0.0,0.0,2.8339999999999996,1.063,2.531,0.0,0.0,0.905,2.188,0.6990000000000001,0.647
Actr5,0.0,0.23399999999999999,0.8340000000000001,4.36,0.0,0.0,0.0,0.0,2.472,0.0,0.0
Actr6,0.0,1.016,3.0,3.556,0.188,0.0,0.0,0.0,1.828,0.0,0.0
Actr8,0.0,0.0,4.107,4.417,0.6559999999999999,0.0,0.0,0.0,1.499,0.0,0.188
Actrt1,0.0,0.562,3.2760000000000002,4.115,0.469,0.0,0.0,0.0,2.617,0.0,0.0
Actrt2,0.281,0.0,3.3960000000000004,1.3119999999999998,0.281,0.0,0.0,0.0,2.792,0.0,0.0
Actrt3,0.0,0.0,3.0,5.0,0.688,0.344,0.688,0.0,2.545,0.0,0.0
Acvr1,2.465,5.0,1.86,2.227,1.042,0.0,1.11,0.953,1.374,0.958,0.8240000000000001
Acvr1b,3.252,4.766,1.845,2.228,1.345,0.42200000000000004,1.286,0.9640000000000001,4.31,1.3880000000000001,0.537
Acvr1c,2.421,4.731,1.51,1.879,0.773,0.375,1.775,0.7440000000000001,1.003,0.0,0.5760000000000001
Acvr2a,2.454,4.743,1.587,2.079,1.079,0.0,0.93,0.706,1.253,0.9620000000000001,0.0
Acvr2b,3.037,4.4319999999999995,1.781,2.158,1.886,1.189,1.42,0.861,1.6540000000000001,1.217,0.0
Acvrl1,2.6010000000000004,4.727,1.5719999999999998,1.921,1.829,0.0,1.06,0.6,1.7080000000000002,1.185,0.7509999999999999
Acy1,4.209,0.778,0.983,2.073,1.255,0.24600000000000002,0.63,0.0,2.616,0.0,0.0
Acy3,2.33,5.0,1.8019999999999998,2.521,2.0,1.351,1.2429999999999999,0.713,3.905,0.932,0.742
Acyp1,1.219,0.375,0.0,0.0,0.609,0.424,0.642,0.0,0.9840000000000001,0.0,0.0
Acyp2,0.0,0.0,0.654,1.8030000000000002,4.28,0.0,0.555,0.0,1.082,0.0,0.0
Ada,4.485,4.442,1.732,3.0239999999999996,2.225,1.885,1.527,1.4180000000000001,4.676,4.2860000000000005,1.122
Adad1,0.8759999999999999,0.6459999999999999,0.653,5.0,1.875,0.0,0.0,0.0,1.078,0.0,0.0
Adad2,0.469,0.0,0.0,3.74,0.562,0.281,0.281,0.0,0.9840000000000001,0.281,0.0
Adal,0.708,0.0,0.0,0.0,1.087,0.375,0.0,0.0,2.062,0.0,0.0
Adam10,4.205,5.0,2.19,5.0,1.8869999999999998,1.141,4.511,2.211,2.077,2.072,4.412
Adam11,1.963,3.197,0.7909999999999999,0.7070000000000001,0.188,0.281,0.188,0.0,0.188,0.281,0.281
Adam12,3.8789999999999996,4.743,1.865,4.3389999999999995,0.873,0.0,1.173,1.17,1.229,0.865,1.245
Adam15,4.54,3.645,1.421,1.425,0.8370000000000001,0.469,0.9520000000000001,1.046,1.245,1.05,1.121
Adam17,5.0,5.0,4.425,2.342,1.91,1.405,1.935,2.025,4.43,2.12,2.005
Adam18,1.5,3.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam19,3.971,3.522,1.379,4.287,0.816,0.469,0.9520000000000001,1.074,1.401,0.889,5.0
Adam1a,1.21,3.5060000000000002,0.6629999999999999,0.746,0.855,0.0,1.067,0.0,0.8240000000000001,0.0,0.799
Adam1b,1.871,3.525,0.757,0.665,0.603,0.281,1.7080000000000002,0.0,0.85,0.0,0.602
Adam2,1.4509999999999998,3.5660000000000003,1.0979999999999999,1.161,0.8170000000000001,0.0,1.069,0.0,0.895,0.0,0.779
Adam20,0.924,2.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam21,2.13,3.052,0.6709999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam22,2.883,4.688,1.3530000000000002,1.062,0.69,0.0,0.902,0.0,0.752,0.0,0.845
Adam23,5.0,4.538,1.367,1.6280000000000001,1.645,0.0,0.0,0.0,1.2009999999999998,0.0,0.0
Adam24,0.0,5.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0
Adam25,0.0,2.7489999999999997,0.0,0.797,0.609,0.8909999999999999,0.0,0.0,1.172,0.0,0.0
Adam26a,0.469,5.0,0.0,0.0,0.281,1.6880000000000002,0.188,0.0,0.0,0.0,0.0
Adam26b,0.516,2.41,0.0,0.0,0.516,1.219,0.188,0.0,0.32799999999999996,0.0,0.0
Adam28,2.907,5.0,0.83,1.071,4.019,0.094,0.32799999999999996,0.545,0.7979999999999999,0.094,1.2830000000000001
Adam29,1.035,5.0,0.588,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.507
Adam3,1.27,5.0,0.8690000000000001,1.055,0.672,0.469,1.4780000000000002,0.0,0.609,0.0,0.7929999999999999
Adam30,1.4169999999999998,1.557,0.561,0.763,0.32799999999999996,0.75,0.0,0.0,0.32799999999999996,0.644,0.5720000000000001
Adam32,1.936,2.923,0.511,0.0,0.0,0.0,0.281,0.0,0.0,0.0,0.0
Adam33,2.702,3.448,0.983,1.217,0.5589999999999999,0.0,0.897,0.0,1.11,0.281,0.978
Adam34,0.703,2.84,0.0,0.0,0.32799999999999996,0.938,0.0,0.0,0.32799999999999996,0.0,0.0
Adam39,0.0,2.72,0.0,0.703,0.75,1.359,0.0,0.0,0.9840000000000001,0.0,0.0
Adam4,0.469,3.0210000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam5,0.7440000000000001,2.721,0.536,2.9,0.188,0.0,0.0,0.0,0.0,0.0,0.0
Adam6a,2.106,2.305,0.0,0.63,0.0,0.0,1.412,0.0,0.0,0.0,1.239
Adam6b,0.0,2.531,0.0,0.6609999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam7,1.6280000000000001,5.0,0.667,0.7809999999999999,0.0,1.969,0.863,0.0,0.6970000000000001,0.0,0.51
Adam8,2.4619999999999997,4.721,3.6,1.726,1.768,0.703,1.324,1.01,1.8359999999999999,3.4410000000000003,1.203
Adam9,3.984,5.0,1.649,1.786,1.379,1.219,1.327,1.462,1.64,1.318,1.5919999999999999
Adamdec1,5.0,2.85,0.59,0.856,0.0,0.0,0.516,0.0,0.0,0.9229999999999999,0.32799999999999996
Adamts1,5.0,3.679,2.266,2.349,1.442,0.575,1.8980000000000001,1.065,1.9140000000000001,1.6059999999999999,1.42
Adamts10,4.526,2.146,0.664,0.885,1.36,0.0,0.55,1.0,1.541,1.0390000000000001,0.612
Adamts12,4.192,1.8159999999999998,0.89,1.214,0.0,0.0,0.42200000000000004,0.0,0.0,0.503,0.42200000000000004
Adamts13,5.0,3.508,1.247,1.2930000000000001,0.7020000000000001,0.0,1.2830000000000001,0.505,1.5819999999999999,0.562,1.253
Adamts14,3.1310000000000002,2.45,0.818,1.034,0.281,0.188,0.6779999999999999,0.0,0.0,0.627,0.5429999999999999
Adamts15,5.0,3.011,1.02,0.787,0.0,0.23399999999999999,0.281,0.0,0.23399999999999999,0.0,0.669
Adamts16,4.092,2.616,0.0,0.905,0.649,0.42200000000000004,0.5329999999999999,0.0,0.609,0.0,0.682
Adamts17,2.191,3.085,0.6829999999999999,1.409,0.0,0.0,0.562,0.0,0.0,0.0,0.0
Adamts18,4.011,3.0069999999999997,0.722,0.98,0.55,0.281,0.0,0.0,0.0,0.0,0.0
Adamts19,3.58,1.364,0.6629999999999999,3.167,0.0,0.718,0.0,0.0,1.594,0.0,0.0
Adamts2,5.0,3.346,1.2919999999999998,1.368,0.857,0.281,0.8690000000000001,0.0,0.818,0.657,0.8690000000000001
Adamts20,5.0,2.8739999999999997,0.91,1.251,0.0,0.469,0.0,0.0,0.188,0.188,0.0
Adamts3,2.903,1.76,0.691,1.5030000000000001,0.561,0.0,0.0,0.0,0.469,0.0,0.0
Adamts4,4.586,2.822,1.625,4.437,1.2919999999999998,0.718,1.58,0.675,1.329,1.545,1.205
Adamts5,5.0,2.759,1.8319999999999999,2.1790000000000003,1.45,0.616,1.6540000000000001,0.9329999999999999,1.4709999999999999,1.416,0.997
Adamts6,2.7,2.9539999999999997,0.894,1.7719999999999998,0.0,0.0,0.0,0.0,0.703,0.0,0.0
Adamts7,4.4239999999999995,2.585,0.945,1.172,0.0,0.0,0.733,0.735,0.7140000000000001,0.833,0.843
Adamts8,3.6889999999999996,1.839,0.998,1.3090000000000002,1.195,0.0,0.0,0.0,0.578,0.375,0.509
Adamts9,2.912,2.645,1.252,1.663,1.435,0.188,1.193,0.0,1.6969999999999998,0.946,1.207
Adamtsl1,4.158,1.181,0.0,0.7120000000000001,0.609,0.0,0.868,0.0,0.42200000000000004,0.0,0.0
Adamtsl2,5.0,2.911,0.0,1.453,0.0,0.0,0.0,0.0,0.562,0.375,0.0
Adamtsl3,1.492,0.644,0.878,1.963,0.0,0.295,0.0,0.0,2.156,0.0,0.0
Adamtsl4,5.0,1.9169999999999998,0.0,1.301,0.531,0.0,0.0,0.0,0.977,0.562,0.0
Adamtsl5,1.042,0.535,0.0,2.705,0.0,0.0,0.0,0.0,1.875,0.42,0.0
Adap1,0.0,0.765,0.851,0.514,1.101,0.188,0.0,0.58,3.057,0.0,0.0
Adap2,0.531,4.178,0.8440000000000001,1.714,4.147,0.0,0.0,0.904,3.1260000000000003,0.569,0.0
Adar,1.6440000000000001,1.703,1.61,5.0,1.642,0.0,1.321,1.499,2.155,0.948,0.779
Adarb1,1.078,1.391,1.21,5.0,1.082,0.0,0.616,0.59,4.316,0.0,0.0
Adarb2,1.248,1.304,1.2830000000000001,4.423,2.126,0.0,0.858,0.7609999999999999,1.426,0.6709999999999999,0.6970000000000001
Adat1,0.715,0.6559999999999999,0.5479999999999999,2.131,0.0,0.0,0.0,0.0,1.531,0.0,0.0
Adat2,0.281,0.938,0.0,1.68,0.9229999999999999,0.281,0.0,0.0,1.744,0.0,0.0
Adat3,0.0,0.0,0.0,0.696,1.005,0.0,0.0,0.0,0.0,0.0,0.0
Adc,1.161,1.636,0.7659999999999999,4.458,5.0,0.7909999999999999,0.51,0.0,4.468,0.902,5.0
Adck1,3.112,0.0,0.0,0.516,4.375,0.0,0.665,0.0,1.156,0.0,0.0
Adck2,0.188,0.616,0.0,1.082,4.197,0.188,0.0,0.0,0.6559999999999999,0.188,0.0
Adck3,0.5760000000000001,0.6729999999999999,0.7859999999999999,1.39,4.627,1.041,0.762,0.0,1.925,0.5760000000000001,0.0
Adck4,0.738,3.222,0.843,1.328,4.702,1.4380000000000002,0.735,0.0,3.533,0.0,0.0
Adck5,0.0,0.0,0.0,0.0,4.5889999999999995,0.0,0.0,0.0,1.453,0.0,0.0
Adcy1,1.729,4.739,1.4269999999999998,4.355,1.367,0.0,1.195,0.963,1.405,0.855,0.7509999999999999
Adcy10,2.949,5.0,2.969,4.32,3.7230000000000003,0.75,1.37,1.117,4.352,0.866,0.0
Adcy2,1.016,4.695,1.103,1.023,1.159,0.0,0.752,0.0,0.78,0.0,0.654
Adcy3,1.273,4.736000000000001,1.389,4.289,0.902,0.644,1.1640000000000001,0.0,1.182,0.0,4.126
Adcy4,0.7659999999999999,5.0,0.6729999999999999,4.144,0.762,0.0,0.0,0.0,0.8009999999999999,0.0,0.0
Adcy5,1.6059999999999999,4.761,4.314,1.7369999999999999,1.71,0.6609999999999999,1.78,4.138999999999999,1.865,0.789,0.71
Adcy6,1.621,5.0,1.567,1.4880000000000002,1.2819999999999998,0.179,1.8630000000000002,4.187,1.571,0.757,0.0
Adcy7,1.135,5.0,0.765,1.057,0.96,0.0,0.502,0.0,0.9309999999999999,0.0,0.0
Adcy8,1.4909999999999999,5.0,1.402,1.5190000000000001,1.244,0.0,1.6280000000000001,0.647,2.525,0.562,0.53
Adcy9,1.385,4.721,1.364,1.339,1.153,0.0,1.065,0.757,1.403,0.544,0.0
Adcyap1,5.0,1.952,1.6280000000000001,2.099,2.056,0.375,1.3630000000000002,1.112,1.568,0.846,0.9159999999999999
Adcyap1r1,1.2309999999999999,5.0,1.179,1.4180000000000001,0.938,0.0,4.0,4.11,0.95,0.0,0.0
Add1,0.0,5.0,5.0,4.506,0.0,0.0,0.0,0.0,2.176,0.0,0.0
Add2,1.7519999999999998,4.342,4.363,3.45,1.235,0.0,1.095,0.8959999999999999,2.575,0.955,0.5670000000000001
Add3,1.525,5.0,5.0,5.0,0.9840000000000001,0.0,0.966,0.9640000000000001,2.992,0.877,0.9279999999999999
Adgb,0.6990000000000001,0.0,0.0,0.804,0.0,0.0,0.0,0.0,2.455,0.0,0.0
Adh1,1.555,4.315,1.42,4.3580000000000005,5.0,1.881,1.35,0.92,4.698,1.08,1.571
Adh4,1.166,1.119,0.987,4.275,1.7790000000000001,1.484,1.107,0.0,4.67,0.588,0.0
Adh5,1.5190000000000001,1.6059999999999999,1.3130000000000002,4.324,5.0,0.951,1.659,0.738,4.457,0.985,0.966
Adh6a,0.0,0.281,0.0,0.0,0.609,1.405,0.0,0.0,2.7319999999999998,0.0,0.0
Adh6b,0.0,0.0,0.0,1.406,0.0,0.0,0.0,0.0,2.6310000000000002,0.0,0.0
Adh7,1.662,4.257,1.104,1.584,1.8880000000000001,1.653,1.406,0.0,4.702,0.968,0.581
Adhfe1,0.879,0.82,0.581,0.919,5.0,1.0859999999999999,0.0,0.0,0.6679999999999999,0.0,0.0
Adi1,0.281,4.138,0.0,4.402,1.097,0.0,0.723,0.0,2.978,0.0,0.0
Adig,3.0669999999999997,0.546,0.0,4.169,0.0,0.6629999999999999,0.0,0.0,0.841,0.0,0.0
Adipoq,5.0,2.74,2.314,2.907,3.0060000000000002,2.799,5.0,1.6369999999999998,2.758,1.916,1.555
Adipor1,1.9609999999999999,5.0,1.3659999999999999,1.985,2.061,1.911,1.9240000000000002,0.6659999999999999,1.67,0.8640000000000001,0.32799999999999996
Adipor2,1.899,5.0,1.181,1.909,1.959,2.188,1.964,0.509,1.5730000000000002,0.62,0.0
Adk,2.312,1.933,1.659,5.0,1.88,0.9,1.087,0.7659999999999999,5.0,1.062,0.629
Adm,5.0,2.073,1.848,1.992,1.722,0.74,1.58,0.862,1.669,1.181,0.8079999999999999
Adm2,5.0,2.48,1.734,1.96,2.168,0.0,1.466,1.245,1.6440000000000001,1.194,0.971
Adnp,5.0,0.976,1.827,4.301,1.245,0.0,0.0,0.529,1.0290000000000001,0.69,0.539
Adnp2,0.0,0.0,0.872,4.29,0.0,0.0,0.0,0.0,1.547,0.0,0.0
Ado,1.308,1.338,1.619,1.476,4.482,0.359,0.68,1.167,2.075,1.3119999999999998,0.0
Adora1,2.594,5.0,2.3609999999999998,2.438,2.0869999999999997,0.816,4.414,1.7280000000000002,2.0780000000000003,1.8319999999999999,1.534
Adora2a,2.6310000000000002,5.0,3.088,2.104,1.963,0.742,1.52,1.1440000000000001,1.916,1.3219999999999998,1.3519999999999999
Adora2b,2.72,5.0,1.821,2.083,1.848,0.7020000000000001,1.617,1.1320000000000001,2.009,1.4509999999999998,1.339
Adora3,2.57,3.767,1.276,1.633,1.4980000000000002,0.0,0.9109999999999999,0.6920000000000001,1.518,1.06,0.943
Adpgk,3.897,1.242,0.76,0.805,1.127,0.188,4.29,0.866,0.94,1.0390000000000001,0.648
Adprh,4.165,0.0,0.65,0.8909999999999999,1.031,0.6409999999999999,0.0,0.0,4.335,0.0,0.0
Adprhl1,0.281,0.0,0.6,0.797,1.811,0.313,0.0,0.0,1.219,0.0,0.0
Adprhl2,1.716,0.879,0.9129999999999999,5.0,5.0,0.32799999999999996,0.506,0.0,1.683,0.0,0.0
Adprm,0.0,0.0,0.8440000000000001,1.078,0.653,0.0,0.0,0.0,1.078,0.0,0.0
Adra1a,1.177,4.708,0.9159999999999999,4.246,0.895,0.779,0.62,0.0,0.6509999999999999,0.0,0.0
Adra1b,1.102,4.7010000000000005,0.8340000000000001,4.239,0.752,0.0,0.0,0.0,0.534,0.0,0.0
Adra1d,1.258,3.531,1.014,1.369,1.064,0.685,0.669,0.0,0.904,0.0,0.0
Adra2a,1.6980000000000002,5.0,1.2670000000000001,1.624,1.251,0.0,1.023,0.0,1.22,0.0,0.0
Adra2b,1.621,4.42,0.9690000000000001,1.331,1.115,0.603,0.0,0.0,1.025,0.0,0.5589999999999999
Adra2c,0.985,5.0,0.759,0.836,0.8059999999999999,0.0,0.6679999999999999,0.0,0.603,0.0,0.0
Adrb1,1.788,4.761,1.74,4.348,1.758,0.648,2.043,4.207,1.5430000000000001,1.021,0.609
Adrb2,1.959,5.0,1.76,5.0,1.796,0.8059999999999999,1.714,4.273,1.64,1.351,0.603
Adrb3,1.555,5.0,1.1640000000000001,4.329,2.162,1.222,1.104,0.0,1.304,0.768,0.0
Adrbk1,1.886,4.479,2.023,3.6069999999999998,4.42,0.0,1.85,1.764,4.749,1.662,1.2009999999999998
Adrbk2,1.1159999999999999,1.5730000000000002,1.065,4.416,1.178,0.0,0.662,0.9359999999999999,4.676,0.9309999999999999,0.0
Adrm1,0.831,4.184,1.325,4.306,1.087,0.0,1.368,0.925,4.316,1.401,0.0
Adsl,1.1179999999999999,0.821,0.857,2.079,4.3839999999999995,0.915,0.281,0.0,4.492,0.0,0.188
Adss,0.826,4.32,0.71,1.19,4.3069999999999995,0.281,0.0,0.0,4.638999999999999,0.568,0.0
Adssl1,0.9740000000000001,0.818,1.011,2.22,1.617,0.0,0.0,0.0,3.083,0.741,0.0
Adtrp,0.7390000000000001,4.505,0.631,0.0,0.0,0.701,0.281,0.0,0.281,0.0,0.0
Aebp1,4.08,1.101,1.379,3.5669999999999997,0.631,0.0,1.734,0.0,1.153,0.0,0.9840000000000001
Aebp2,0.0,0.664,0.608,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aen,0.88,0.534,0.736,4.636,2.206,0.0,0.0,0.0,1.723,0.8690000000000001,0.0
Aes,1.7409999999999999,1.656,1.1420000000000001,5.0,1.485,0.0,0.0,0.0,1.538,0.0,0.0
Afap1,1.018,1.236,4.321000000000001,2.793,0.79,0.0,0.0,0.0,4.458,0.0,0.0
Afap1l1,0.528,0.0,3.508,2.81,0.0,0.0,0.0,0.0,3.472,0.0,0.0
Afap1l2,0.603,4.0,1.156,0.516,1.969,0.0,0.0,0.0,4.289,0.0,0.0
Aff1,1.4709999999999999,1.8719999999999999,1.274,5.0,1.305,0.0,0.523,1.125,2.491,0.894,0.847
Aff2,1.149,0.983,1.037,5.0,0.0,0.0,0.0,0.0,1.128,0.0,0.0
Aff3,0.953,0.973,0.93,5.0,0.511,0.0,0.537,0.0,4.383,0.0,0.537
Aff4,0.9079999999999999,1.202,1.242,5.0,0.7090000000000001,0.0,0.715,0.634,2.353,0.63,1.225
Afg3l1,0.0,0.6559999999999999,0.535,1.208,5.0,0.469,0.581,0.0,2.699,0.0,0.0
Afg3l2,0.5379999999999999,1.6480000000000001,0.99,1.604,5.0,1.4509999999999998,0.977,0.0,2.322,0.722,0.0
Afm,4.702,1.058,1.113,1.11,0.579,0.0,0.703,0.0,0.753,0.519,0.0
Afmid,0.8270000000000001,2.7430000000000003,1.151,3.386,0.996,1.712,0.562,0.0,4.221,0.0,0.0
Afp,5.0,2.406,2.614,2.7230000000000003,1.9869999999999999,1.217,1.757,1.389,2.037,1.485,1.5030000000000001
Aftph,0.0,0.0,0.513,4.212,0.0,0.0,0.0,0.787,4.0,0.0,4.3069999999999995
Aga,4.582,2.151,2.008,2.1109999999999998,1.159,0.0,4.189,0.9129999999999999,1.2109999999999999,5.0,0.948
Agap1,0.0,1.016,0.914,4.0680000000000005,0.0,0.0,0.797,1.386,4.646,0.95,1.26
Agap2,1.004,1.274,1.094,4.465,1.921,0.0,1.044,4.2330000000000005,4.56,0.665,0.799
Agap3,0.0,0.539,0.0,5.0,0.511,0.0,0.0,0.0,2.27,0.0,0.0
Agbl1,1.219,0.0,0.6709999999999999,0.9620000000000001,0.9840000000000001,0.0,0.0,0.0,4.217,0.0,0.0
Agbl2,0.188,0.7140000000000001,4.256,2.468,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Agbl3,0.0,0.0,0.545,1.5,0.0,0.0,0.0,0.0,4.39,0.0,0.0
Agbl4,1.26,0.9790000000000001,4.271,1.91,0.0,0.0,0.0,0.0,5.0,0.0,4.0
Agbl5,4.0,0.0,4.185,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ager,5.0,5.0,1.255,4.308,1.369,0.75,1.219,1.1079999999999999,4.274,1.249,0.672
Agfg1,1.9909999999999999,2.2,2.122,4.335,1.7080000000000002,0.856,1.883,2.401,2.82,2.128,2.219
Agfg2,0.0,0.626,0.522,1.922,0.0,0.0,0.52,0.0,1.575,0.0,0.0
Aggf1,4.23,1.6380000000000001,0.631,3.135,1.188,0.188,0.841,0.0,0.8909999999999999,0.0,0.0
Agk,1.177,1.112,1.085,1.992,4.581,0.8909999999999999,0.828,0.0,2.017,0.0,0.0
Agl,1.149,1.787,0.9440000000000001,2.204,1.018,1.014,1.136,0.8640000000000001,1.943,0.7759999999999999,0.687
Agmat,0.619,0.0,0.5579999999999999,0.703,4.117,0.88,0.0,0.0,1.094,0.0,0.0
Agmo,0.9620000000000001,3.0039999999999996,0.0,0.894,0.7090000000000001,0.8490000000000001,4.13,0.0,0.787,0.0,0.0
Ago1,1.733,1.492,1.814,5.0,1.4,0.0,1.237,1.3030000000000002,5.0,0.856,0.8590000000000001
Ago2,4.506,2.1430000000000002,2.1590000000000003,5.0,4.398,0.857,1.771,2.263,5.0,1.696,1.249
