gene,Extracellular region,Plasma membrane,Cytoskeleton,Nucleus,Mitochondrion,Peroxisome,Endoplasmic reticulum,Endosome,Cytosol,Lysosome,Golgi apparatus
LUC7L3,0.833,0.9329999999999999,0.716,5.0,0.68,0.0,0.7759999999999999,0.0,0.75,0.0,0.0
LUCAT1,0.9470000000000001,0.743,0.9329999999999999,1.345,0.755,0.0,0.0,0.0,0.958,0.0,0.0
LUM,5.0,2.176,2.198,2.062,1.714,0.865,1.7269999999999999,1.139,1.791,4.349,4.265
LUNAR1,0.5379999999999999,0.55,0.0,1.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LURAP1,0.0,0.789,2.775,2.66,0.0,0.0,0.0,0.0,4.319,0.0,0.96
LURAP1L,0.281,0.0,0.0,3.031,0.0,0.0,0.0,0.0,1.453,0.0,0.0
LUZP1,4.0,0.0,2.665,5.0,0.0,0.0,0.0,0.0,2.7289999999999996,0.0,0.7190000000000001
LUZP2,3.826,0.5589999999999999,0.0,1.354,0.938,0.0,0.0,0.0,0.0,0.188,0.0
LUZP4,0.937,0.525,0.7959999999999999,4.315,0.0,0.0,0.0,0.0,0.865,0.0,0.0
LXN,3.625,2.137,1.515,2.6039999999999996,1.31,1.179,0.7559999999999999,0.0,2.862,0.868,0.575
LY6D,4.686,5.0,0.948,1.05,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,0.0
LY6E,4.707,3.647,1.409,1.742,1.48,0.912,1.175,1.032,1.617,1.085,0.0
LY6G5B,4.081,0.809,0.569,0.763,0.0,0.0,0.188,0.0,0.746,0.188,0.0
LY6G5C,3.628,2.46,0.0,1.8630000000000002,0.0,0.226,0.0,0.0,1.594,0.0,0.0
LY6G6C,4.605,4.205,0.0,0.934,0.0,0.0,0.0,0.0,0.747,0.0,0.0
LY6G6D,4.622,4.204,0.637,1.358,1.2890000000000001,0.0,0.0,0.0,1.3940000000000001,0.833,0.0
LY6G6E,0.67,0.5820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6G6F,2.11,4.62,0.546,1.4140000000000001,0.0,0.0,0.281,0.0,0.779,0.0,0.0
LY6H,4.204,3.625,0.544,0.556,0.0,0.0,0.637,0.0,0.0,0.0,0.0
LY6K,4.227,4.729,0.8009999999999999,2.55,1.251,0.0,0.868,0.728,2.171,0.634,0.188
LY6L,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY75,4.466,4.446000000000001,1.5090000000000001,1.9480000000000002,1.113,0.0,1.699,2.44,1.93,2.2359999999999998,1.091
LY75-CD302,0.92,0.81,0.736,0.745,0.645,0.0,0.0,0.0,1.067,0.639,0.0
LY86,5.0,1.555,1.345,1.755,1.357,0.0,1.112,1.061,1.8259999999999998,1.151,1.203
LY9,1.5830000000000002,5.0,0.867,1.395,0.778,0.0,0.919,0.7190000000000001,1.1340000000000001,0.809,0.0
LY96,4.584,5.0,1.942,2.589,1.807,1.1540000000000001,1.91,4.479,2.385,2.064,1.653
LYAR,0.7759999999999999,0.0,0.0,5.0,1.208,0.0,0.0,0.0,2.022,0.0,0.0
LYG1,3.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYG2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3980000000000001,0.0
LYL1,1.001,1.535,1.03,4.441,0.644,0.0,0.0,0.0,2.222,0.0,0.631
LYN,4.499,5.0,2.502,5.0,3.21,0.723,2.077,2.134,4.501,3.222,5.0
LYNX1,3.502,3.512,0.0,0.977,0.0,0.0,3.0,0.0,0.0,0.0,0.0
LYPD1,4.609,4.482,0.737,2.407,1.0590000000000002,0.0,0.0,0.0,1.177,0.0,0.7120000000000001
LYPD2,4.654,4.111000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPD3,4.698,5.0,0.937,0.755,0.505,0.0,0.6509999999999999,0.59,0.0,0.0,0.0
LYPD4,4.7010000000000005,4.289,1.003,1.3,0.9,0.0,0.0,0.524,1.3030000000000002,1.064,0.0
LYPD5,4.375,3.4130000000000003,0.0,1.6769999999999998,0.0,0.0,0.0,0.0,1.568,0.0,0.0
LYPD6,3.833,4.115,0.0,0.93,0.0,0.0,0.768,0.0,1.986,0.0,0.0
LYPD6B,4.3,4.3580000000000005,0.873,0.7829999999999999,0.0,0.0,0.0,0.872,0.737,0.5670000000000001,0.601
LYPD8,4.247,4.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYPLA1,4.29,1.702,1.341,2.228,2.043,1.507,1.375,1.206,4.537,1.5119999999999998,1.4080000000000001
LYPLA2,4.3,1.3,0.71,1.78,1.368,1.3130000000000002,1.057,0.965,4.445,1.409,2.658
LYPLAL1,1.5219999999999998,1.008,0.5539999999999999,1.075,2.016,1.014,1.131,0.6509999999999999,4.457,1.015,0.95
LYRM1,0.0,0.0,0.0,4.372,1.6280000000000001,0.0,0.0,0.0,0.248,0.0,0.0
LYRM2,0.0,0.0,0.0,0.794,1.172,0.0,0.0,0.0,0.0,0.0,0.0
LYRM4,0.502,0.53,0.529,5.0,5.0,0.7170000000000001,0.8740000000000001,0.0,2.1519999999999997,0.0,0.0
LYRM5,0.6559999999999999,0.0,1.5319999999999998,1.781,5.0,0.0,0.0,0.0,0.82,0.0,0.0
LYRM7,0.0,0.0,0.0,1.26,5.0,0.0,0.0,0.0,2.6319999999999997,0.0,0.0
LYRM9,0.562,0.0,0.0,0.341,2.625,0.0,0.0,0.0,0.19699999999999998,0.0,0.0
LYSMD1,0.0,0.0,0.0,4.619,0.375,0.0,0.0,0.0,0.281,0.0,0.0
LYSMD2,0.0,0.0,0.0,1.781,1.895,0.0,0.0,0.0,1.406,0.0,0.0
LYSMD3,0.938,5.0,0.706,0.951,0.75,0.0,0.0,0.0,2.627,0.585,5.0
LYSMD4,0.188,1.83,1.662,0.188,2.25,0.0,0.0,0.0,1.72,0.0,0.0
LYST,1.5519999999999998,4.026,5.0,2.926,1.125,0.667,1.319,1.975,2.975,2.519,1.5930000000000002
LYVE1,4.567,4.752,2.2769999999999997,2.404,2.233,0.562,1.254,1.319,2.108,1.359,1.359
LYZ,5.0,1.996,1.8219999999999998,2.222,1.754,0.632,1.7990000000000002,1.317,2.101,4.349,1.123
LYZL1,3.3,0.0,0.0,1.359,0.705,0.6729999999999999,0.0,0.0,1.359,0.0,0.0
LYZL2,3.3,0.0,0.0,1.406,0.0,1.197,0.0,0.0,1.406,0.0,0.0
LYZL4,4.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYZL6,4.208,5.0,0.541,0.584,0.507,0.0,0.0,0.0,0.0,0.0,0.0
LZIC,0.375,0.0,0.58,1.633,0.0,0.0,0.0,0.0,1.5,0.0,0.7040000000000001
LZTFL1,0.857,1.215,1.2819999999999998,2.8930000000000002,0.773,0.281,0.0,0.0,4.641,0.0,0.0
LZTR1,0.81,1.051,1.13,2.516,0.616,0.0,0.667,5.0,2.544,0.0,5.0
LZTS1,1.094,3.528,1.202,3.27,1.7469999999999999,0.0,0.0,0.0,1.51,0.0,0.0
LZTS2,0.565,4.471,5.0,2.699,0.281,0.0,0.0,0.672,4.555,0.0,0.0
LZTS3,0.0,0.0,3.345,2.2030000000000003,0.0,0.0,0.0,0.0,1.5,0.0,0.0
M1AP,0.0,0.0,0.0,1.412,0.8440000000000001,0.6409999999999999,0.0,0.0,0.8590000000000001,0.0,0.0
M6PR,3.716,4.459,1.817,1.6380000000000001,1.505,0.757,2.228,5.0,2.003,5.0,4.572
MAATS1,0.0,0.0,4.249,2.184,3.2439999999999998,0.0,0.569,0.0,1.516,0.0,0.609
MAB21L1,1.138,0.778,0.912,3.84,0.662,0.0,0.375,0.0,1.9380000000000002,0.0,0.0
MAB21L2,1.214,0.8759999999999999,0.85,5.0,1.111,0.0,1.031,0.0,2.187,0.0,0.0
MAB21L3,1.27,0.0,0.0,1.172,0.0,0.757,0.0,0.0,1.547,0.0,0.0
MACC1,1.4140000000000001,1.486,1.431,3.932,4.257,0.0,0.0,0.0,2.081,0.0,0.0
MACF1,1.574,5.0,5.0,1.9040000000000001,1.73,0.562,1.4969999999999999,1.041,3.114,0.6509999999999999,5.0
MACROD1,0.857,0.873,1.051,5.0,3.145,1.855,0.773,0.0,1.245,0.0,0.0
MACROD2,0.9440000000000001,1.101,0.948,5.0,1.0590000000000002,0.0,0.599,0.0,2.184,0.0,0.0
MACROD2-AS1,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD1L1,0.649,0.593,5.0,5.0,0.665,0.0,0.0,0.0,4.582,0.0,0.0
MAD2L1,1.969,1.2429999999999999,5.0,5.0,1.163,0.0,0.633,0.5710000000000001,5.0,0.0,0.0
MAD2L1BP,0.502,0.0,5.0,5.0,1.266,0.0,0.0,0.0,1.062,0.0,0.0
MAD2L2,1.568,1.255,5.0,5.0,1.419,0.5,0.873,0.561,4.321000000000001,0.76,0.0
MADCAM1,2.9139999999999997,4.745,1.5019999999999998,1.729,0.897,0.0,0.946,0.892,1.2830000000000001,1.001,0.868
MADD,1.767,4.658,1.6030000000000002,1.964,1.57,0.516,1.158,2.137,4.609,1.83,1.626
MAEA,2.595,5.0,5.0,5.0,1.7169999999999999,0.509,1.368,1.199,3.5439999999999996,1.169,1.3940000000000001
MAEL,0.9009999999999999,1.042,1.2309999999999999,4.503,1.71,0.469,0.469,0.0,1.13,0.0,0.0
MAF,2.517,2.6289999999999996,2.206,4.612,2.385,1.8330000000000002,1.9880000000000002,1.469,2.943,1.706,1.499
MAF1,1.3940000000000001,2.556,2.261,5.0,1.2570000000000001,0.0,0.816,0.778,4.62,0.825,0.0
MAFA,1.052,1.157,1.005,5.0,1.2209999999999999,0.0,0.98,0.0,2.226,0.0,0.0
MAFB,1.859,1.768,1.6840000000000002,4.626,1.3940000000000001,0.843,1.331,0.8079999999999999,3.3310000000000004,1.1159999999999999,0.695
MAFF,1.518,1.317,1.385,5.0,4.306,0.853,1.185,0.0,2.517,0.74,0.92
MAFG,1.465,1.315,1.297,4.758,1.486,0.9420000000000001,1.296,0.0,1.774,0.635,0.0
MAFIP,0.0,0.0,3.0,3.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAFK,1.2329999999999999,1.139,1.168,5.0,1.306,0.0,1.083,0.0,1.486,0.578,0.0
MAG,2.285,5.0,2.503,2.0469999999999997,1.6869999999999998,0.731,1.936,1.382,1.609,1.415,1.405
MAGEA1,1.609,4.401,1.2990000000000002,5.0,0.927,0.469,1.251,0.9840000000000001,3.745,0.907,0.753
MAGEA10,0.943,1.34,0.7659999999999999,4.466,0.0,0.281,0.596,0.0,4.397,0.0,0.0
MAGEA11,0.188,0.878,0.935,4.663,1.1079999999999999,0.188,0.188,0.0,4.588,0.0,0.0
MAGEA12,0.9490000000000001,1.44,0.6729999999999999,1.933,0.0,0.469,0.642,0.0,2.311,0.0,0.0
MAGEA2,0.95,0.937,1.074,5.0,0.0,0.0,0.693,0.0,2.7030000000000003,0.0,0.0
MAGEA2B,0.951,3.1460000000000004,1.075,5.0,0.0,0.0,0.693,0.0,2.7030000000000003,0.0,0.0
MAGEA3,2.049,2.283,1.4909999999999999,2.6430000000000002,1.203,0.375,4.2989999999999995,1.636,3.111,1.431,1.0090000000000001
MAGEA4,1.3869999999999998,1.264,1.265,3.409,1.206,0.469,0.78,0.0,2.957,0.0,0.0
MAGEA6,0.903,1.125,0.667,1.655,0.5820000000000001,0.375,0.0,0.0,2.1109999999999998,0.0,0.0
MAGEA8,0.0,0.0,0.0,1.131,0.0,0.0,0.0,0.0,2.4459999999999997,0.0,0.0
MAGEA9,0.5870000000000001,0.701,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGEB1,0.0,0.0,0.0,2.722,0.469,0.0,0.0,0.0,0.0,0.0,0.0
MAGEB10,0.0,0.0,0.0,0.6559999999999999,1.406,0.281,0.0,0.0,0.9840000000000001,0.0,0.0
MAGEB16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446,0.0,0.0
MAGEB17,0.0,0.469,0.0,2.273,0.8440000000000001,0.0,0.469,0.0,0.8440000000000001,0.0,0.0
MAGEB18,0.0,0.0,0.0,1.266,0.469,0.0,0.0,0.0,1.125,0.614,0.0
MAGEB2,0.0,0.6829999999999999,0.0,3.505,0.0,0.0,0.0,0.0,1.547,0.0,0.0
MAGEB3,0.0,0.0,0.0,1.992,0.562,0.562,0.0,0.0,0.938,0.0,0.0
MAGEB4,0.0,0.0,0.7070000000000001,2.786,0.281,0.0,0.0,0.0,1.359,0.0,0.0
MAGEB5,0.281,0.281,0.0,0.6559999999999999,0.75,0.188,0.0,0.0,1.9580000000000002,0.0,0.188
MAGEB6,0.0,1.594,0.0,0.469,0.0,0.188,0.281,0.0,0.534,0.0,0.188
MAGEC1,1.167,1.4369999999999998,1.107,3.221,1.375,0.0,0.858,0.0,2.9610000000000003,0.0,0.518
MAGEC2,1.671,1.993,1.6369999999999998,5.0,1.43,0.516,1.055,0.723,4.56,0.812,0.672
MAGEC3,0.0,2.344,0.0,0.665,0.188,0.188,0.281,0.0,2.3569999999999998,0.0,0.0
MAGED1,1.735,3.608,1.4369999999999998,4.463,1.3519999999999999,0.23399999999999999,0.917,0.929,3.486,0.879,0.826
MAGED2,4.257,1.22,1.311,4.791,1.1640000000000001,0.0,0.75,0.607,4.715,0.7290000000000001,0.0
MAGED4,1.545,1.3980000000000001,1.075,1.652,0.621,0.0,1.043,0.816,1.0390000000000001,0.8240000000000001,0.555
MAGED4B,1.544,1.396,1.0590000000000002,3.033,0.624,0.0,1.046,0.82,2.311,0.828,0.5589999999999999
MAGEE1,0.904,4.159,0.78,4.558,1.198,0.0,0.0,0.0,1.3119999999999998,0.0,0.0
MAGEE2,0.629,0.0,0.0,1.547,0.0,0.0,0.0,0.0,1.902,0.0,0.0
MAGEF1,0.0,0.0,0.635,2.605,0.0,0.0,0.0,0.0,1.594,0.0,0.0
MAGEH1,1.178,2.295,1.284,3.02,1.4080000000000001,0.281,0.6829999999999999,0.0,2.001,0.74,0.0
MAGEL2,1.248,1.403,1.432,4.351,1.13,0.5770000000000001,0.872,5.0,2.648,0.929,0.965
MAGI1,1.0659999999999998,4.243,1.046,4.726,0.67,0.0,0.0,0.0,1.004,0.0,0.0
MAGI2,1.4409999999999998,5.0,1.734,5.0,0.905,0.0,0.752,4.196000000000001,1.409,0.7909999999999999,0.7979999999999999
MAGI2-AS3,0.0,0.0,0.0,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI2-IT1,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI3,1.264,3.648,1.402,4.151,1.016,0.0,0.769,0.8959999999999999,2.089,0.5770000000000001,0.855
MAGIX,0.0,0.0,0.0,2.156,0.375,0.0,0.0,0.0,2.491,0.0,0.0
MAGOH,0.9690000000000001,0.836,1.4469999999999998,5.0,0.982,1.328,0.773,0.0,2.895,0.0,0.0
MAGOHB,0.946,0.802,1.423,5.0,0.903,0.0,0.7609999999999999,0.0,3.343,0.0,0.0
MAGT1,1.386,5.0,0.878,1.162,1.09,0.0,5.0,0.634,1.16,4.195,1.645
MAK,0.736,0.539,5.0,5.0,0.0,0.0,0.0,0.0,1.7990000000000002,0.0,0.0
MAK16,0.0,0.0,0.0,4.774,0.9890000000000001,0.0,0.552,0.0,0.648,0.0,0.0
MAL,1.092,5.0,1.0590000000000002,1.149,0.9279999999999999,0.0,5.0,1.042,0.698,1.071,0.835
MAL2,4.2860000000000005,5.0,1.382,1.466,1.318,0.748,1.13,1.45,1.375,0.9059999999999999,1.169
MALAT1,2.092,2.609,1.81,2.387,1.859,0.605,1.706,1.13,1.9709999999999999,0.8590000000000001,1.112
MALL,1.4040000000000001,4.625,1.324,1.406,1.005,0.0,0.5579999999999999,0.0,1.109,1.117,4.136
MALRD1,1.867,3.154,0.7929999999999999,2.105,1.2,0.8290000000000001,0.8370000000000001,1.065,2.096,0.691,4.0
MALSU1,0.188,0.0,0.0,1.095,5.0,0.0,0.0,0.0,4.551,0.0,0.0
MALT1,1.868,2.645,1.5090000000000001,5.0,1.754,0.188,1.285,1.34,4.717,1.506,0.8270000000000001
MAMDC2,4.088,2.33,0.8340000000000001,0.81,0.141,0.0,4.037,0.0,0.141,0.281,0.0
MAMDC4,3.1069999999999998,3.228,0.0,2.5780000000000003,0.0,0.0,1.02,1.72,1.889,0.981,1.263
MAML1,1.6909999999999998,2.089,1.641,5.0,0.894,0.0,0.956,0.705,2.3209999999999997,0.6940000000000001,1.271
MAML2,1.4780000000000002,1.406,1.278,5.0,0.747,0.0,0.0,0.0,1.8119999999999998,0.0,1.486
MAML3,0.998,1.296,1.2919999999999998,5.0,0.632,0.0,0.0,0.0,1.851,0.0,0.0
MAMLD1,1.13,1.011,4.194,4.643,0.991,0.0,0.517,0.0,2.1590000000000003,0.0,4.0
MAMSTR,0.991,0.903,0.7859999999999999,4.218,0.703,0.0,0.0,0.0,1.156,0.0,0.0
MAN1A1,4.311,1.6030000000000002,0.872,1.2690000000000001,1.357,0.484,4.177,0.8420000000000001,4.567,1.41,5.0
MAN1A2,4.1530000000000005,0.375,0.0,1.208,2.075,0.0,3.5069999999999997,0.0,1.6740000000000002,0.0,5.0
MAN1B1,4.2010000000000005,1.6030000000000002,0.688,1.2429999999999999,1.222,0.5,5.0,0.8079999999999999,1.891,1.3430000000000002,4.409
MAN1C1,4.329,1.4409999999999998,0.695,1.062,1.569,0.0,3.466,0.6940000000000001,1.196,0.188,5.0
MAN2A1,4.361000000000001,2.181,1.247,1.031,1.03,0.375,1.9180000000000001,1.3730000000000002,2.2969999999999997,1.319,5.0
MAN2A2,2.481,0.8909999999999999,0.0,0.643,0.0,0.0,1.3840000000000001,0.0,0.6509999999999999,0.557,4.348
MAN2B1,5.0,0.909,0.938,2.479,1.172,0.894,1.5519999999999998,1.16,2.841,5.0,1.4080000000000001
MAN2B2,4.342,0.0,0.0,0.5329999999999999,0.375,0.281,0.57,0.0,0.0,4.434,0.66
MAN2C1,1.524,0.986,0.643,4.595,1.469,0.726,1.245,0.735,4.417,1.192,1.063
MANBA,2.569,4.218999999999999,0.9990000000000001,1.084,0.799,0.469,1.319,0.951,0.9159999999999999,4.717,0.912
MANBAL,0.706,1.5390000000000001,0.551,0.188,2.2840000000000003,0.0,0.281,0.0,0.797,0.0,0.0
MANEA,2.201,0.7709999999999999,0.62,1.1320000000000001,0.0,0.0,1.848,0.0,0.9590000000000001,1.07,4.7330000000000005
MANEAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,3.719
MANF,4.575,1.4780000000000002,1.518,4.402,2.311,0.0,5.0,0.8109999999999999,4.382,1.083,1.489
MANSC1,0.9840000000000001,2.937,0.0,0.0,0.0,0.609,0.281,0.0,2.105,0.0,1.844
MANSC4,1.969,0.536,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.355,0.0
MAOA,2.325,2.0780000000000003,1.716,2.846,5.0,1.775,1.5290000000000001,0.82,4.558,1.273,0.797
MAOB,2.141,1.956,1.817,3.4730000000000003,5.0,2.126,2.097,0.8690000000000001,2.477,1.526,0.884
MAP10,0.0,0.67,5.0,1.636,0.875,0.0,0.0,0.0,0.0,0.0,0.0
MAP1A,1.557,1.65,3.763,3.299,2.148,1.146,1.864,1.709,4.291,2.638,1.199
MAP1B,1.819,4.388,4.13,3.417,1.758,0.0,1.482,1.42,4.918,1.5759999999999998,1.281
MAP1LC3A,1.8319999999999999,1.913,3.909,3.1180000000000003,2.563,1.5519999999999998,2.099,3.194,5.0,5.0,1.5130000000000001
MAP1LC3B,2.201,2.241,4.53,3.155,4.606,1.629,2.532,2.314,4.519,3.3280000000000003,1.81
MAP1LC3B2,0.0,0.0,3.305,0.73,0.83,0.0,0.937,0.0,3.8810000000000002,1.143,0.5379999999999999
MAP1LC3C,0.83,1.198,3.6,1.751,3.2030000000000003,1.319,1.546,1.7309999999999999,4.06,2.2880000000000003,1.3019999999999998
MAP1S,0.9890000000000001,1.232,5.0,5.0,1.595,0.0,1.099,0.83,5.0,1.41,0.7190000000000001
MAP2,2.254,2.1719999999999997,4.6419999999999995,4.473,2.102,0.626,1.635,1.4069999999999998,4.293,1.4869999999999999,1.39
MAP2K1,2.7769999999999997,4.698,4.111000000000001,5.0,5.0,1.571,5.0,5.0,4.857,2.0340000000000003,5.0
MAP2K2,5.0,5.0,5.0,5.0,5.0,4.183,5.0,5.0,5.0,1.158,5.0
MAP2K3,2.234,2.137,2.1319999999999997,4.785,2.073,1.0390000000000001,2.7489999999999997,1.5290000000000001,4.825,1.6130000000000002,1.179
MAP2K4,2.129,2.113,2.065,4.293,2.141,1.199,1.76,1.3969999999999998,4.848,1.4980000000000002,1.063
MAP2K5,2.863,1.9509999999999998,3.8339999999999996,4.07,2.1180000000000003,1.706,1.811,1.196,3.613,1.015,1.103
MAP2K6,1.943,1.88,3.7510000000000003,4.739,1.719,0.0,1.47,1.115,4.7010000000000005,1.194,0.871
MAP2K7,3.0260000000000002,3.1430000000000002,2.938,4.753,2.7760000000000002,1.63,2.386,2.197,4.784,2.255,2.471
MAP3K1,2.056,2.102,1.916,3.403,1.79,0.9329999999999999,1.486,1.234,4.718,1.2890000000000001,0.8590000000000001
MAP3K10,1.31,1.232,2.715,2.312,1.84,0.375,1.3619999999999999,0.782,3.845,0.506,0.5670000000000001
MAP3K11,1.6380000000000001,1.7519999999999998,5.0,1.986,1.9280000000000002,0.782,1.452,1.124,3.5269999999999997,1.2670000000000001,0.841
MAP3K12,1.5219999999999998,4.337,1.6780000000000002,3.2960000000000003,1.722,0.522,1.235,0.985,4.685,0.9640000000000001,0.69
MAP3K13,1.599,1.742,1.749,3.076,1.886,0.882,1.379,1.141,3.384,1.163,0.0
MAP3K14,1.385,1.452,1.218,4.395,1.037,0.0,0.7170000000000001,0.742,4.329,0.8590000000000001,0.0
MAP3K15,0.865,0.633,0.0,2.336,0.696,0.0,0.0,0.0,1.931,0.0,0.0
MAP3K19,0.639,0.0,0.526,2.181,0.0,0.0,0.0,0.0,2.54,0.0,0.0
MAP3K2,1.41,1.59,1.4569999999999999,4.781000000000001,1.204,0.516,1.04,1.026,4.746,0.925,0.841
MAP3K3,1.5619999999999998,1.5730000000000002,1.6130000000000002,3.975,1.3219999999999998,0.737,1.0270000000000001,0.7070000000000001,4.566,1.058,0.534
MAP3K4,1.58,1.489,1.5219999999999998,2.6839999999999997,1.265,0.0,0.9520000000000001,0.762,3.908,0.8859999999999999,0.81
MAP3K5,2.261,3.447,2.222,3.28,2.924,1.869,5.0,1.6030000000000002,4.696000000000001,1.8880000000000001,1.732
MAP3K6,1.133,1.34,1.14,2.7060000000000004,1.568,0.0,1.147,0.765,3.247,0.598,0.0
MAP3K7,2.1319999999999997,4.3839999999999995,1.625,4.7589999999999995,1.5030000000000001,0.9329999999999999,1.2930000000000001,4.253,4.815,1.334,0.507
MAP3K7CL,1.207,0.188,0.0,4.172,0.469,0.0,0.0,0.0,4.539,0.188,0.188
MAP3K8,1.8130000000000002,1.749,3.447,2.157,1.337,0.652,1.406,1.155,4.75,1.0390000000000001,0.626
MAP3K9,1.8159999999999998,1.871,1.591,2.825,1.218,0.547,1.36,0.562,3.844,0.6920000000000001,0.32799999999999996
MAP4,1.3869999999999998,4.673,5.0,3.26,1.3330000000000002,0.545,1.1909999999999998,1.023,4.753,0.897,1.337
MAP4K1,1.244,2.634,1.425,3.575,1.411,0.0,0.0,0.0,3.658,0.5660000000000001,0.0
MAP4K2,1.181,3.5789999999999997,1.594,2.275,0.728,0.188,0.9179999999999999,0.85,3.273,0.691,4.2219999999999995
MAP4K3,1.204,1.345,2.5469999999999997,2.3609999999999998,1.218,0.0,0.757,1.5419999999999998,3.31,1.6569999999999998,0.526
MAP4K4,1.75,1.814,1.946,3.094,1.6,0.517,1.206,1.2990000000000002,3.0,0.9790000000000001,0.919
MAP4K5,1.46,2.501,1.253,1.8880000000000001,1.075,0.0,1.058,0.0,3.7110000000000003,0.0,0.0
MAP6,1.166,1.319,5.0,2.516,2.351,0.797,0.757,1.089,1.76,1.273,3.4739999999999998
MAP6D1,0.375,0.0,3.4189999999999996,1.53,2.708,0.0,0.0,0.0,1.694,0.0,3.3369999999999997
MAP7,0.968,5.0,5.0,3.4010000000000002,0.9,0.0,0.816,0.65,4.407,0.0,1.155
MAP7D1,0.0,0.0,4.255,2.812,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MAP7D2,0.0,0.0,3.387,3.3810000000000002,0.0,0.0,0.0,0.0,2.572,0.0,0.0
MAP7D3,0.0,0.0,4.144,3.4730000000000003,0.0,0.0,0.0,0.0,2.807,0.0,0.0
MAP9,0.5710000000000001,0.6920000000000001,5.0,2.716,0.0,0.0,0.0,0.0,1.469,0.0,0.391
MAPK1,4.5969999999999995,4.59,5.0,5.0,5.0,1.6740000000000002,2.367,5.0,5.0,4.461,5.0
MAPK10,1.972,4.406000000000001,2.37,4.564,4.422,0.784,1.7690000000000001,1.446,4.6930000000000005,1.401,1.225
MAPK11,1.6740000000000002,1.7080000000000002,1.719,4.541,3.0860000000000003,1.001,1.117,0.797,4.546,0.857,0.841
MAPK12,1.7009999999999998,1.703,1.8459999999999999,5.0,5.0,0.0,1.1079999999999999,0.6940000000000001,4.758,0.812,0.619
MAPK13,1.964,1.4569999999999999,1.5190000000000001,3.9810000000000003,1.345,0.0,0.963,0.7140000000000001,4.68,0.971,0.773
MAPK14,4.574,2.7110000000000003,3.5869999999999997,4.831,3.565,1.5830000000000002,2.21,1.916,4.769,2.056,1.565
MAPK15,5.0,1.413,5.0,5.0,2.295,0.0,1.182,0.9490000000000001,1.574,1.124,5.0
MAPK1IP1L,1.3259999999999998,0.976,1.074,3.4010000000000002,1.248,0.0,0.946,0.0,3.1289999999999996,0.0,0.6679999999999999
MAPK3,3.286,4.656000000000001,5.0,4.813,5.0,1.9,2.611,5.0,5.0,2.46,5.0
MAPK4,1.43,1.4180000000000001,1.547,4.502,1.4140000000000001,0.818,0.996,0.892,4.531000000000001,0.564,0.609
MAPK6,1.589,1.71,3.0660000000000003,4.6739999999999995,1.4580000000000002,0.955,1.162,0.85,4.7410000000000005,0.7809999999999999,0.645
MAPK7,2.259,2.255,2.251,5.0,1.97,1.3159999999999998,1.663,1.581,4.744,1.494,1.117
MAPK8,3.34,3.3289999999999997,3.219,4.8069999999999995,4.052,2.278,3.1860000000000004,2.461,4.834,2.725,2.208
MAPK8IP1,1.6669999999999998,4.364,2.185,4.398,5.0,0.6970000000000001,5.0,1.506,4.189,1.558,1.345
MAPK8IP2,1.5030000000000001,3.611,1.6480000000000001,3.167,1.345,0.687,1.0390000000000001,0.868,3.596,0.953,1.062
MAPK8IP3,1.351,1.6340000000000001,2.0069999999999997,3.259,1.396,0.0,1.103,1.715,3.05,1.416,4.209
MAPK9,2.483,2.717,2.5340000000000003,4.656000000000001,3.52,1.294,2.208,1.6219999999999999,4.717,1.963,1.355
MAPKAP1,1.504,5.0,1.784,5.0,1.472,0.0,1.139,1.192,4.707,1.536,5.0
MAPKAPK2,4.375,1.892,4.593,5.0,1.7590000000000001,0.5720000000000001,1.534,1.075,4.684,1.314,0.706
MAPKAPK3,1.252,1.133,1.5490000000000002,4.633,1.7830000000000001,0.0,1.031,0.687,4.747,0.8270000000000001,0.0
MAPKAPK5,1.318,1.41,1.649,5.0,2.083,0.0,1.052,0.652,4.667,0.9940000000000001,0.595
MAPKBP1,0.5770000000000001,0.58,5.0,4.658,0.797,0.0,0.0,0.0,1.7180000000000002,0.0,0.0
